Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.14-50.63.243.230-51819-80-6,192.168.10.14,51819,50.63.243.230,80,6,5/7/2017 10:49,68300,4,4,432,2278.0,420,0,108.0,208.0192299,2266,0,569.5,1131.003537,39677.89165,117.1303075,9757.142857,15835.05003,33023.0,15.0,68153.0,22717.66667,18922.36841,34422.0,887.0,35471.0,11823.66667,19149.13216,33925.0,192.0,0,0,0,0,92,92,58.56515373,58.56515373,0,2266,301.1111111,749.6073046,561911.1111,0,0,0,1,0,0,0,0,1,338.75,108.0,569.5,92,0,0,0,0,0,0,4,432,4,2278,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-50.63.243.230-51822-80-6,192.168.10.14,51822,50.63.243.230,80,6,5/7/2017 10:49,67182,3,5,426,2278.0,420,0,142.0,240.7737527,1460,0,455.6,660.1990609,40248.87619,119.0795153,9597.428571,15764.74598,32695.0,2.0,33339.0,16669.5,22688.93529,32713.0,626.0,34542.0,8635.5,16513.42592,33394.0,2.0,0,0,0,0,72,112,44.65481825,74.42469709,0,1460,300.4444444,517.8491844,268167.7778,0,0,0,1,0,0,0,0,1,338.0,142.0,455.6,72,0,0,0,0,0,0,3,426,5,2278,8192,237,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-50.63.243.230-51820-80-6,192.168.10.14,51820,50.63.243.230,80,6,5/7/2017 10:49,67774,3,4,426,2278.0,420,0,142.0,240.7737527,2266,0,569.5,1131.003537,39897.30575,103.2844454,11295.66667,16740.81505,33059.0,4.0,33578.0,16789.0,22583.57638,32758.0,820.0,35033.0,11677.66667,19249.9198,33896.0,4.0,0,0,0,0,72,92,44.2647623,59.01968306,0,2266,338.0,792.5827582,628187.4286,0,0,0,1,0,0,0,0,1,386.2857143,142.0,569.5,72,0,0,0,0,0,0,3,426,4,2278,8192,237,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-50.63.243.230-51820-80-6,192.168.10.14,51820,50.63.243.230,80,6,5/7/2017 10:49,31530,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,380.5899144,63.43165239,31530.0,0.0,31530.0,31530.0,31530.0,31530.0,0.0,31530.0,31530.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,63.43165239,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-50.63.243.230-51821-80-6,192.168.10.14,51821,50.63.243.230,80,6,5/7/2017 10:49,31339,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,382.9094738,63.81824564,31339.0,0.0,31339.0,31339.0,31339.0,31339.0,0.0,31339.0,31339.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,63.81824564,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60198-17,192.168.10.3,60198,192.168.10.1,53,17,5/7/2017 10:31,87612459,2,2,105,137.0,63,42,52.5,14.8492424,79,58,68.5,14.8492424,2.762164226,0.045655607,29200000.0,50500000.0,87500000.0,30320.0,87600000.0,87600000.0,0.0,87600000.0,87600000.0,87600000.0,87600000.0,0.0,87600000.0,87600000.0,0,0,0,0,40,40,0.022827804,0.022827804,42,79,61.0,13.2476413,175.5,0,0,0,0,0,0,0,0,1,76.25,52.5,68.5,40,0,0,0,0,0,0,2,105,2,137,-1,-1,1,20,30320.0,0.0,30320.0,30320.0,87500000.0,0.0,87500000.0,87500000.0,BENIGN
192.168.10.14-50.63.243.230-51819-80-6,192.168.10.14,51819,50.63.243.230,80,6,5/7/2017 10:49,31034,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,386.6726816,64.44544693,31034.0,0.0,31034.0,31034.0,31034.0,31034.0,0.0,31034.0,31034.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,64.44544693,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-54601-17,192.168.10.9,54601,192.168.10.3,53,17,5/7/2017 8:55,138,2,2,68,100.0,34,34,34.0,0.0,50,50,50.0,0.0,1217391.304,28985.50725,46.0,73.61385739,131.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,14492.75362,14492.75362,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,40,0,0,0,0,0,0,2,68,2,100,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-62252-17,192.168.10.9,62252,192.168.10.3,53,17,5/7/2017 8:55,169,2,2,62,190.0,31,31,31.0,0.0,95,95,95.0,0.0,1491124.26,23668.63905,56.33333333,58.56051002,119.0,3.0,3.0,3.0,0.0,3.0,3.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,40,40,11834.31953,11834.31953,31,95,56.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,70.75,31.0,95.0,40,0,0,0,0,0,0,2,62,2,190,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-50.63.243.230-51823-80-6,192.168.10.14,51823,50.63.243.230,80,6,5/7/2017 10:49,32293,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,371.5975598,61.93292664,32293.0,0.0,32293.0,32293.0,32293.0,32293.0,0.0,32293.0,32293.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,61.93292664,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64240,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-50.63.243.230-51822-80-6,192.168.10.14,51822,50.63.243.230,80,6,5/7/2017 10:49,32229,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,372.3354743,62.05591238,32229.0,0.0,32229.0,32229.0,32229.0,32229.0,0.0,32229.0,32229.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,62.05591238,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62437-17,192.168.10.3,62437,192.168.10.1,53,17,5/7/2017 10:31,113962147,4,4,214,663.0,63,45,53.5,7.549834435,216,111,165.75,56.51769634,7.695537712,0.070198748,16300000.0,28400000.0,73300000.0,435.0,114000000.0,38000000.0,34600000.0,73500000.0,4330325.0,114000000.0,37900000.0,34500000.0,73300000.0,4392339.0,0,0,0,0,112,92,0.035099374,0.035099374,45,216,103.1111111,68.92830414,4751.111111,0,0,0,0,0,0,0,0,1,116.0,53.5,165.75,112,0,0,0,0,0,0,4,214,4,663,-1,-1,3,20,75411.5,106032.7832,150388.0,435.0,54700000.0,26300000.0,73300000.0,36100000.0,BENIGN
192.168.10.1-192.168.10.3-53-62301-17,192.168.10.3,62301,192.168.10.1,53,17,5/7/2017 10:41,48323,1,1,44,90.0,44,44,44.0,0.0,90,90,90.0,0.0,2773.006643,41.38815885,48323.0,0.0,48323.0,48323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,20.69407942,20.69407942,44,90,59.33333333,26.55811238,705.3333333,0,0,0,0,0,0,0,0,1,89.0,44.0,90.0,32,0,0,0,0,0,0,1,44,1,90,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61726-17,192.168.10.3,61726,192.168.10.1,53,17,5/7/2017 10:25,108713,1,1,46,114.0,46,46,46.0,0.0,114,114,114.0,0.0,1471.765106,18.39706383,108713.0,0.0,108713.0,108713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,32,9.198531914,9.198531914,46,114,68.66666667,39.2598183,1541.333333,0,0,0,0,0,0,0,0,1,103.0,46.0,114.0,40,0,0,0,0,0,0,1,46,1,114,-1,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-53-60913-17,192.168.10.14,60913,192.168.10.3,53,17,5/7/2017 9:49,193,2,2,68,132.0,34,34,34.0,0.0,66,66,66.0,0.0,1036269.43,20725.3886,64.33333333,70.92484285,142.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,10362.6943,10362.6943,34,66,46.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,58.5,34.0,66.0,64,0,0,0,0,0,0,2,68,2,132,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61181-17,192.168.10.3,61181,192.168.10.1,53,17,5/7/2017 10:42,23273,1,1,33,49.0,33,33,33.0,0.0,49,49,49.0,0.0,3523.39621,85.93649293,23273.0,0.0,23273.0,23273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,42.96824647,42.96824647,33,49,38.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,57.5,33.0,49.0,20,0,0,0,0,0,0,1,33,1,49,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61794-17,192.168.10.3,61794,192.168.10.1,53,17,5/7/2017 10:47,59568,1,1,64,164.0,64,64,64.0,0.0,164,164,164.0,0.0,3827.558421,33.57507387,59568.0,0.0,59568.0,59568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16.78753693,16.78753693,64,164,97.33333333,57.73502692,3333.333333,0,0,0,0,0,0,0,0,1,146.0,64.0,164.0,32,0,0,0,0,0,0,1,64,1,164,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61459-17,192.168.10.3,61459,192.168.10.1,53,17,5/7/2017 10:47,47096,1,1,69,166.0,69,69,69.0,0.0,166,166,166.0,0.0,4989.808052,42.4664515,47096.0,0.0,47096.0,47096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,21.23322575,21.23322575,69,166,101.3333333,56.00297611,3136.333333,0,0,0,0,0,0,0,0,1,152.0,69.0,166.0,32,0,0,0,0,0,0,1,69,1,166,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60179-17,192.168.10.3,60179,192.168.10.1,53,17,5/7/2017 10:41,363133,2,2,133,307.0,91,42,66.5,34.64823228,219,88,153.5,92.63098834,1211.677264,11.01524786,121044.3333,103711.821,239794.0,48252.0,288046.0,288046.0,0.0,288046.0,288046.0,314881.0,314881.0,0.0,314881.0,314881.0,0,0,0,0,64,40,5.507623928,5.507623928,42,219,96.4,72.54171214,5262.3,0,0,0,0,0,0,0,0,1,120.5,66.5,153.5,64,0,0,0,0,0,0,2,133,2,307,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-53721-17,192.168.10.9,53721,192.168.10.3,53,17,5/7/2017 9:02,84422,2,2,76,188.0,38,38,38.0,0.0,94,94,94.0,0.0,3127.146952,47.38101443,28140.66667,48697.76859,84372.0,2.0,2.0,2.0,0.0,2.0,2.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,23.69050721,23.69050721,38,94,60.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,75.5,38.0,94.0,40,0,0,0,0,0,0,2,76,2,188,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60907-17,192.168.10.3,60907,192.168.10.1,53,17,5/7/2017 10:46,30765,1,1,49,114.0,49,49,49.0,0.0,114,114,114.0,0.0,5298.228506,65.00893873,30765.0,0.0,30765.0,30765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,32.50446936,32.50446936,49,114,70.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,106.0,49.0,114.0,32,0,0,0,0,0,0,1,49,1,114,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60792-17,192.168.10.3,60792,192.168.10.1,53,17,5/7/2017 10:18,529028,1,1,38,38.0,38,38,38.0,0.0,38,38,38.0,0.0,143.6596929,3.780518233,529028.0,0.0,529028.0,529028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1.890259117,1.890259117,38,38,38.0,0.0,0.0,0,0,0,0,0,0,0,0,1,57.0,38.0,38.0,20,0,0,0,0,0,0,1,38,1,38,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-63909-17,192.168.10.9,63909,192.168.10.3,53,17,5/7/2017 9:10,31660,2,2,82,204.0,41,41,41.0,0.0,102,102,102.0,0.0,9033.480733,126.3423879,10553.33333,18275.44545,31656.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,63.17119394,63.17119394,41,102,65.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,81.75,41.0,102.0,40,0,0,0,0,0,0,2,82,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61028-17,192.168.10.3,61028,192.168.10.1,53,17,5/7/2017 10:42,23470,1,1,94,176.0,94,94,94.0,0.0,176,176,176.0,0.0,11504.04772,85.2151683,23470.0,0.0,23470.0,23470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,42.60758415,42.60758415,94,176,121.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,182.0,94.0,176.0,20,0,0,0,0,0,0,1,94,1,176,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61127-17,192.168.10.3,61127,192.168.10.1,53,17,5/7/2017 10:01,59696,1,1,39,95.0,39,39,39.0,0.0,95,95,95.0,0.0,2244.706513,33.50308228,59696.0,0.0,59696.0,59696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16.75154114,16.75154114,39,95,57.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,86.5,39.0,95.0,32,0,0,0,0,0,0,1,39,1,95,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62526-17,192.168.10.3,62526,192.168.10.1,53,17,5/7/2017 10:28,47665,1,1,52,130.0,52,52,52.0,0.0,130,130,130.0,0.0,3818.315326,41.95950907,47665.0,0.0,47665.0,47665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,32,20.97975454,20.97975454,52,130,78.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,117.0,52.0,130.0,40,0,0,0,0,0,0,1,52,1,130,-1,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61509-17,192.168.10.3,61509,192.168.10.1,53,17,5/7/2017 10:20,48485,1,1,38,116.0,38,38,38.0,0.0,116,116,116.0,0.0,3176.240074,41.24987109,48485.0,0.0,48485.0,48485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,20.62493555,20.62493555,38,116,64.0,45.033321,2028.0,0,0,0,0,0,0,0,0,1,96.0,38.0,116.0,32,0,0,0,0,0,0,1,38,1,116,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61975-17,192.168.10.3,61975,192.168.10.1,53,17,5/7/2017 10:45,83975584,2,2,103,321.0,56,47,51.5,6.363961031,246,75,160.5,120.9152596,5.049086649,0.047632893,28000000.0,48400000.0,83900000.0,30727.0,83900000.0,83900000.0,0.0,83900000.0,83900000.0,83900000.0,83900000.0,0.0,83900000.0,83900000.0,0,0,0,0,52,52,0.023816446,0.023816446,47,246,94.2,85.62534671,7331.7,0,0,0,0,0,0,0,0,1,117.75,51.5,160.5,52,0,0,0,0,0,0,2,103,2,321,-1,-1,1,20,30727.0,0.0,30727.0,30727.0,83900000.0,0.0,83900000.0,83900000.0,BENIGN
192.168.10.1-192.168.10.3-53-62423-17,192.168.10.3,62423,192.168.10.1,53,17,5/7/2017 10:32,23690,1,1,45,61.0,45,45,45.0,0.0,61,61,61.0,0.0,4474.461798,84.42380751,23690.0,0.0,23690.0,23690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,42.21190376,42.21190376,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45.0,61.0,32,0,0,0,0,0,0,1,45,1,61,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-53-64893-17,192.168.10.14,64893,192.168.10.3,53,17,5/7/2017 9:59,203,2,2,60,264.0,30,30,30.0,0.0,132,132,132.0,0.0,1596059.113,19704.4335,67.66666667,75.44755353,151.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,9852.216749,9852.216749,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60092-17,192.168.10.3,60092,192.168.10.1,53,17,5/7/2017 10:41,505,1,1,46,107.0,46,46,46.0,0.0,107,107,107.0,0.0,302970.297,3960.39604,505.0,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,40,1980.19802,1980.19802,46,107,66.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,99.5,46.0,107.0,40,0,0,0,0,0,0,1,46,1,107,-1,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-34.204.126.191-51829-443-6,34.204.126.191,443,192.168.10.14,51829,6,5/7/2017 10:49,35568,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,337.3819163,56.23031939,35568.0,0.0,35568.0,35568.0,35568.0,35568.0,0.0,35568.0,35568.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,56.23031939,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,118,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60134-17,192.168.10.3,60134,192.168.10.1,53,17,5/7/2017 10:34,92340,1,1,43,132.0,43,43,43.0,0.0,132,132,132.0,0.0,1895.170024,21.65908599,92340.0,0.0,92340.0,92340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,10.82954299,10.82954299,43,132,72.66666667,51.38417396,2640.333333,0,0,0,0,0,0,0,0,1,109.0,43.0,132.0,32,0,0,0,0,0,0,1,43,1,132,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61696-17,192.168.10.3,61696,192.168.10.1,53,17,5/7/2017 10:39,30919,1,1,54,70.0,54,54,54.0,0.0,70,70,70.0,0.0,4010.478993,64.68514506,30919.0,0.0,30919.0,30919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,32.34257253,32.34257253,54,70,59.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,89.0,54.0,70.0,32,0,0,0,0,0,0,1,54,1,70,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-34.204.126.191-51829-443-6,192.168.10.14,51829,34.204.126.191,443,6,5/7/2017 10:49,365483,15,13,881,10420.0,246,0,58.73333333,80.93689488,2920,0,801.5384615,972.8639521,30920.72682,76.61095044,13536.40741,20493.67688,54596.0,1.0,365483.0,26105.92857,22739.69031,54596.0,3.0,268909.0,22409.08333,40751.46878,105113.0,1.0,0,0,0,0,312,272,41.04158059,35.56936985,0,2920,389.6896552,742.8029494,551756.2217,0,0,0,1,0,0,0,0,0,403.6071429,58.73333333,801.5384615,312,0,0,0,0,0,0,15,881,13,10420,8192,118,14,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
178.255.83.1-192.168.10.14-80-51799-6,192.168.10.14,51799,178.255.83.1,80,6,5/7/2017 10:49,8239,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,1456.487438,242.7479063,8239.0,0.0,8239.0,8239.0,8239.0,8239.0,0.0,8239.0,8239.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,242.7479063,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61619-17,192.168.10.3,61619,192.168.10.1,53,17,5/7/2017 10:46,84073,1,1,59,317.0,59,59,59.0,0.0,317,317,317.0,0.0,4472.303831,23.78885017,84073.0,0.0,84073.0,84073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,11.89442508,11.89442508,59,317,145.0,148.9563695,22188.0,0,0,0,0,0,0,0,0,1,217.5,59.0,317.0,20,0,0,0,0,0,0,1,59,1,317,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60735-17,192.168.10.3,60735,192.168.10.1,53,17,5/7/2017 10:33,320728,1,1,48,112.0,48,48,48.0,0.0,112,112,112.0,0.0,498.8650819,6.235813524,320728.0,0.0,320728.0,320728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,3.117906762,3.117906762,48,112,69.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,104.0,48.0,112.0,32,0,0,0,0,0,0,1,48,1,112,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
178.255.83.1-192.168.10.14-80-51799-6,192.168.10.14,51799,178.255.83.1,80,6,5/7/2017 10:49,1300829,3,4,436,871.0,430,0,145.3333333,246.5468177,859,0,217.75,427.5093566,1004.743898,5.381183845,216804.8333,508110.1055,1253723.0,3.0,1276965.0,638482.5,870081.4592,1253723.0,23242.0,1277621.0,425873.6667,737188.8691,1277106.0,3.0,0,0,0,0,72,92,2.306221648,3.074962197,0,859,163.375,318.3344771,101336.8393,0,0,0,1,0,0,0,0,1,186.7142857,145.3333333,217.75,72,0,0,0,0,0,0,3,436,4,871,8192,31,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-53-62428-17,192.168.10.14,62428,192.168.10.3,53,17,5/7/2017 9:59,176,2,2,80,112.0,40,40,40.0,0.0,56,56,56.0,0.0,1090909.091,22727.27273,58.66666667,61.07645482,124.0,3.0,3.0,3.0,0.0,3.0,3.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,40,40,11363.63636,11363.63636,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61684-17,192.168.10.3,61684,192.168.10.1,53,17,5/7/2017 10:35,61000,1,1,53,179.0,53,53,53.0,0.0,179,179,179.0,0.0,3803.278689,32.78688525,61000.0,0.0,61000.0,61000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16.39344262,16.39344262,53,179,95.0,72.74613392,5292.0,0,0,0,0,0,0,0,0,1,142.5,53.0,179.0,32,0,0,0,0,0,0,1,53,1,179,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
